Fecha,Sexo,Edad,Pasos diarios,Calorías quemadas,Horas de sueño,Calidad del sueño,Frecuencia cardíaca promedio,Nivel de estrés,Estado de ánimo
2024-01-27,Masculino,57,12132,1881,6.3,2,73,10,Relajado
2024-04-07,Femenino,29,14703,2201,7.9,3,72,2,Relajado
2024-05-13,Femenino,64,8803,1958,4.6,1,80,4,Feliz
2024-05-26,Masculino,31,4970,2416,6.5,2,73,9,Relajado
2024-06-08,Femenino,51,10924,2733,4.5,2,63,4,Feliz
2024-01-23,Femenino,57,8119,2052,5.0,4,82,5,Estresado
2024-04-15,Femenino,33,13419,2387,7.7,3,65,1,Relajado
2024-01-10,Femenino,38,5307,2239,7.1,2,89,7,Estresado
2024-01-31,Masculino,64,8081,3386,5.3,4,98,5,Relajado
2024-04-23,Masculino,37,10293,3054,8.0,3,82,9,Neutral
2024-04-25,Femenino,18,7250,2727,5.9,5,72,3,Neutral
2024-06-24,Masculino,36,11994,1902,6.5,2,90,9,Neutral
2024-06-10,Masculino,35,10742,3210,6.8,2,81,2,Estresado
2024-06-16,Femenino,41,9047,3352,4.2,1,83,3,Relajado
2024-05-29,Femenino,33,9732,2797,8.9,2,66,2,Relajado
2024-05-04,Femenino,29,13230,1984,5.5,5,83,6,Neutral
2024-04-26,Femenino,52,12701,2544,7.3,1,90,10,Relajado
2024-04-02,Masculino,22,8322,2704,5.2,1,73,7,Relajado
2024-06-13,Masculino,55,14264,1942,8.2,1,87,8,Feliz
2024-01-08,Femenino,33,8266,2496,6.8,2,72,3,Estresado
2024-01-04,Masculino,48,10882,3369,5.4,3,70,5,Feliz
2024-06-03,Femenino,56,13700,1844,7.9,5,85,8,Estresado
2024-05-24,Femenino,22,9059,2985,4.8,3,98,3,Estresado
2024-05-22,Masculino,25,12669,2983,5.3,2,78,1,Estresado
2024-05-17,Masculino,59,6992,2785,5.0,1,93,6,Estresado
2024-06-10,Femenino,58,8335,2526,7.7,4,87,9,Relajado
2024-03-31,Femenino,29,7775,3098,8.3,3,90,5,Feliz
2024-01-19,Masculino,18,11181,2066,8.9,4,98,9,Estresado
2024-03-29,Femenino,55,6169,3305,4.0,1,82,2,Neutral
2024-05-21,Femenino,34,7978,2444,7.3,3,90,4,Feliz
2024-03-31,Femenino,29,11642,3223,6.9,4,74,10,Relajado
2024-04-10,Masculino,61,8006,2255,5.3,1,95,3,Neutral
2024-06-24,Femenino,54,4943,2856,8.7,1,97,3,Feliz
2024-04-29,Masculino,43,13128,1997,6.2,4,93,2,Feliz
2024-04-22,Masculino,32,9935,2935,8.4,1,71,9,Relajado
2024-01-19,Femenino,55,10641,3029,4.9,2,72,7,Relajado
2024-06-05,Femenino,26,3677,3323,6.8,3,87,9,Neutral
2024-05-04,Masculino,41,11774,3101,8.1,1,88,1,Neutral
2024-06-10,Masculino,25,8347,2799,6.8,2,99,4,Estresado
2024-06-04,Masculino,61,10522,2221,6.6,2,82,6,Estresado
2024-06-15,Masculino,41,11727,2247,5.2,2,87,6,Relajado
2024-03-06,Femenino,22,13627,3225,5.4,5,82,4,Estresado
2024-06-02,Femenino,21,8775,2766,7.8,5,74,7,Relajado
2024-05-09,Femenino,26,9553,3499,4.0,3,85,1,Estresado
2024-02-16,Masculino,57,3354,3409,5.8,2,91,10,Estresado
2024-04-21,Femenino,63,11296,2515,4.1,4,96,3,Relajado
2024-01-15,Femenino,18,6263,2067,5.9,5,82,9,Neutral
2024-04-12,Masculino,41,12763,2268,7.7,2,61,9,Feliz
2024-06-07,Masculino,25,4690,2097,7.5,5,76,3,Relajado
2024-03-04,Femenino,52,7202,2521,9.0,5,71,6,Neutral
2024-06-22,Femenino,41,12666,2725,6.4,2,97,2,Relajado
2024-06-27,Masculino,55,3700,2161,7.4,2,60,2,Neutral
2024-05-18,Femenino,43,14671,2328,4.6,3,87,5,Feliz
2024-06-19,Femenino,28,12994,1837,6.1,2,87,4,Neutral
2024-06-02,Masculino,59,5571,1825,5.4,4,69,3,Neutral
2024-06-16,Femenino,21,12533,2585,6.8,4,82,10,Estresado
2024-05-10,Femenino,42,14172,2982,6.6,3,74,8,Estresado
2024-03-10,Femenino,54,4785,3322,7.4,4,97,10,Neutral
2024-06-27,Masculino,34,14924,3275,4.2,3,70,4,Relajado
2024-05-13,Femenino,33,4642,2621,7.4,4,88,10,Neutral
2024-05-11,Femenino,52,12091,3251,8.0,4,72,8,Relajado
2024-02-19,Masculino,42,12260,3291,8.4,3,99,10,Relajado
2024-01-22,Masculino,25,10834,1888,5.7,2,71,4,Neutral
2024-03-11,Masculino,32,7184,3178,8.8,3,98,1,Feliz
2024-01-31,Masculino,38,9866,1801,6.3,4,79,2,Estresado
2024-01-14,Femenino,35,6841,2468,7.4,1,61,7,Estresado
2024-03-15,Masculino,35,9500,2331,5.5,5,78,6,Neutral
2024-03-23,Femenino,48,10331,2283,4.1,5,64,4,Feliz
2024-05-08,Femenino,31,8602,3019,8.0,1,98,5,Feliz
2024-04-26,Femenino,32,14438,1926,6.1,2,95,9,Relajado
2024-04-24,Masculino,22,12064,3184,7.3,5,67,5,Neutral
2024-01-27,Masculino,57,6050,3320,7.0,1,94,1,Neutral
2024-04-26,Femenino,43,3965,1856,4.5,2,65,5,Relajado
2024-06-27,Femenino,53,12603,2153,4.6,2,90,4,Relajado
2024-02-25,Masculino,49,10826,2017,4.3,2,80,4,Estresado
2024-02-27,Masculino,39,8673,1882,4.1,1,78,10,Estresado
2024-02-29,Masculino,44,9740,2407,4.6,3,92,2,Relajado
2024-02-05,Masculino,53,11461,1823,4.3,2,81,8,Feliz
2024-01-22,Femenino,45,5764,2058,6.2,1,79,3,Relajado
2024-06-01,Femenino,59,5458,2292,6.0,3,63,6,Relajado
2024-05-13,Femenino,30,8704,2688,7.9,2,65,5,Relajado
2024-03-02,Masculino,52,12048,1902,5.2,3,67,6,Feliz
2024-02-22,Femenino,24,14876,2122,5.4,4,78,5,Estresado
2024-04-28,Masculino,56,3610,2358,6.0,2,84,6,Neutral
2024-03-30,Femenino,32,12859,2499,8.2,1,91,3,Relajado
2024-05-10,Masculino,46,8222,2982,7.9,2,98,7,Estresado
2024-03-02,Femenino,31,14865,1935,5.1,1,87,8,Feliz
2024-04-22,Masculino,28,6543,1931,5.5,1,94,2,Relajado
2024-02-23,Masculino,39,10816,3112,5.4,5,78,5,Estresado
2024-03-06,Masculino,61,5346,1958,7.8,5,90,1,Estresado
2024-03-07,Femenino,26,9779,2676,8.1,2,92,5,Relajado
2024-04-05,Masculino,20,3637,2543,8.5,5,69,4,Relajado
2024-06-19,Femenino,47,11329,2722,9.0,2,99,2,Relajado
2024-01-13,Masculino,23,8995,1880,7.3,5,80,9,Feliz
2024-02-13,Femenino,40,14238,2644,7.3,1,78,3,Neutral
2024-03-01,Masculino,54,8901,2816,7.4,4,76,1,Feliz
2024-01-20,Femenino,45,11177,2967,6.8,4,71,4,Relajado
2024-01-28,Femenino,53,13623,3278,7.5,2,66,9,Feliz
2024-04-23,Masculino,60,4795,2798,5.2,3,85,5,Relajado
2024-02-07,Femenino,32,5252,2222,5.3,2,85,8,Relajado
2024-06-25,Masculino,55,11537,2344,6.4,5,90,1,Estresado
2024-04-02,Masculino,39,12590,2701,8.1,3,78,7,Feliz
2024-02-03,Femenino,20,9647,3135,8.0,1,64,1,Relajado
2024-06-24,Femenino,21,14971,2014,4.9,3,69,6,Relajado
2024-06-27,Femenino,45,4724,2838,4.3,5,81,8,Neutral
2024-06-01,Femenino,20,4923,2553,7.3,2,93,8,Estresado
2024-04-07,Masculino,45,4831,3018,8.7,3,86,9,Relajado
2024-06-08,Femenino,24,11399,2991,8.8,3,74,7,Relajado
2024-06-02,Femenino,41,11972,2626,6.5,2,87,5,Estresado
2024-02-27,Masculino,19,12581,3343,6.9,1,99,9,Relajado
2024-02-06,Masculino,60,12745,2253,4.9,3,72,2,Relajado
2024-02-20,Femenino,44,11271,3235,6.1,4,67,6,Relajado
2024-04-12,Femenino,51,3766,2504,8.5,2,95,2,Feliz
2024-03-26,Masculino,51,13000,3275,6.4,4,70,3,Relajado
2024-01-11,Femenino,42,4397,1975,6.5,5,92,3,Neutral
2024-06-19,Femenino,57,10303,3153,8.9,4,71,6,Feliz
2024-01-29,Femenino,31,14333,2169,9.0,5,83,6,Neutral
2024-06-03,Masculino,30,4022,1860,7.3,1,99,8,Relajado
2024-02-16,Femenino,46,6764,2526,5.3,1,90,3,Feliz
2024-02-17,Masculino,46,8034,2180,7.2,4,62,6,Neutral
2024-06-15,Masculino,38,3684,1906,4.1,3,76,7,Relajado
2024-06-16,Femenino,32,9452,2401,4.2,1,79,9,Estresado
2024-03-02,Masculino,49,12399,2285,8.6,5,70,2,Estresado
2024-05-30,Masculino,25,13472,3200,7.5,1,98,8,Estresado
2024-01-09,Femenino,42,8669,3479,5.1,1,86,7,Estresado
2024-01-04,Masculino,38,13680,2048,6.6,4,80,10,Neutral
2024-04-19,Femenino,46,11080,2683,7.7,3,99,7,Relajado
2024-03-04,Masculino,59,6046,2661,4.8,3,99,7,Relajado
2024-01-19,Masculino,62,10631,1874,8.7,5,70,6,Neutral
2024-04-18,Femenino,55,11915,2652,6.8,2,66,7,Estresado
2024-03-08,Femenino,32,8440,2347,8.4,5,89,4,Relajado
2024-01-16,Masculino,54,13314,2390,4.1,3,66,10,Estresado
2024-05-02,Femenino,38,10092,2040,4.5,4,61,2,Neutral
2024-03-17,Masculino,49,9601,1932,5.0,5,87,2,Estresado
2024-03-27,Masculino,35,12014,3432,7.0,4,90,8,Relajado
2024-05-17,Femenino,63,3123,3392,7.0,4,60,10,Estresado
2024-05-23,Masculino,27,13353,3246,6.6,5,97,5,Feliz
2024-03-05,Masculino,45,9455,2571,5.0,4,92,10,Relajado
2024-05-18,Femenino,45,11151,2366,7.5,4,84,9,Relajado
2024-06-27,Femenino,31,5710,2919,7.2,5,95,7,Relajado
2024-05-20,Femenino,29,12275,2124,6.6,4,92,1,Neutral
2024-02-04,Masculino,24,11066,2279,7.5,1,94,2,Neutral
2024-03-08,Femenino,49,7492,2644,5.8,4,76,8,Neutral
2024-04-08,Femenino,51,12922,2294,4.4,2,87,1,Feliz
2024-06-11,Femenino,57,10643,2910,6.9,3,88,4,Relajado
2024-01-06,Femenino,21,6751,2321,6.6,2,73,9,Feliz
2024-03-04,Masculino,47,6813,3405,4.8,2,78,5,Estresado
2024-05-03,Femenino,49,4330,2048,5.6,2,61,4,Neutral
2024-05-30,Femenino,24,3004,2996,5.2,5,72,9,Relajado
2024-06-05,Femenino,59,8010,2352,5.4,2,70,5,Feliz
2024-02-02,Femenino,30,7038,2190,4.7,1,64,9,Neutral
2024-03-27,Masculino,53,14866,2683,7.4,4,94,7,Relajado
2024-04-14,Femenino,18,4037,3154,5.9,2,60,10,Feliz
2024-06-22,Femenino,29,10241,2507,7.8,3,90,3,Relajado
2024-03-08,Masculino,23,4627,2024,6.8,5,91,2,Neutral
2024-04-23,Femenino,23,8576,3414,4.1,4,99,2,Estresado
2024-04-19,Masculino,41,12520,3227,6.0,4,72,10,Neutral
2024-06-24,Masculino,18,6715,1871,4.5,4,78,2,Relajado
2024-03-05,Femenino,59,14709,1900,6.2,4,93,7,Relajado
2024-02-25,Masculino,27,10603,2571,7.6,5,99,3,Estresado
2024-05-15,Masculino,19,14993,2638,5.8,5,98,6,Estresado
2024-06-19,Masculino,59,11966,3480,6.0,4,75,1,Estresado
2024-02-16,Femenino,23,3812,2809,6.4,1,82,9,Estresado
2024-02-10,Femenino,39,5113,2738,7.3,1,92,5,Relajado
2024-06-27,Femenino,36,6070,2283,5.5,3,62,9,Estresado
2024-03-22,Femenino,52,11432,2899,7.8,4,63,10,Estresado
2024-06-26,Femenino,20,8657,3038,6.3,2,96,7,Relajado
2024-03-23,Femenino,49,3788,3195,6.7,3,80,2,Estresado
2024-01-11,Masculino,49,9140,2496,6.7,5,69,5,Relajado
2024-04-08,Masculino,19,3245,3422,5.4,5,92,5,Estresado
2024-05-03,Femenino,48,6832,3398,4.1,1,69,1,Estresado
2024-04-28,Femenino,23,4551,1830,4.6,5,63,3,Feliz
2024-05-10,Femenino,18,6846,3187,6.6,2,86,7,Relajado
2024-03-22,Masculino,55,14588,2477,4.2,3,60,3,Neutral
2024-04-08,Femenino,23,6621,3076,7.4,1,61,7,Neutral
2024-06-22,Masculino,26,11105,3376,5.6,3,87,2,Feliz
2024-02-09,Masculino,29,9590,2710,4.7,2,79,4,Feliz
2024-01-28,Femenino,48,4889,3386,7.8,2,83,2,Estresado
2024-03-15,Masculino,54,6805,1916,4.6,2,60,1,Neutral
2024-02-06,Masculino,40,4056,2924,4.4,5,70,6,Feliz
2024-03-24,Masculino,49,13202,2969,5.6,5,81,3,Neutral
2024-05-24,Masculino,39,13576,2804,6.3,2,89,8,Feliz
2024-03-20,Femenino,30,11463,1909,4.4,1,62,8,Neutral
2024-05-02,Masculino,19,11263,1981,7.7,3,87,1,Neutral
2024-04-24,Masculino,39,4713,3411,6.1,4,65,9,Relajado
2024-03-08,Masculino,54,4985,2675,6.8,2,65,9,Feliz
2024-01-13,Masculino,57,6029,2917,5.6,3,79,5,Feliz
2024-04-06,Masculino,51,12393,3288,5.3,1,91,5,Feliz
2024-04-14,Femenino,37,9409,3037,5.6,4,70,7,Neutral
2024-03-28,Masculino,55,7554,1894,8.2,5,82,4,Relajado
2024-05-20,Femenino,48,3119,2995,8.1,4,95,1,Estresado
2024-01-07,Masculino,63,8946,3357,6.5,1,77,5,Estresado
2024-03-28,Masculino,59,6917,2516,7.3,5,60,3,Neutral
2024-03-02,Masculino,50,14169,3156,6.7,5,66,5,Relajado
2024-02-03,Masculino,50,11228,1915,5.8,4,77,3,Feliz
2024-03-14,Masculino,47,13137,2539,8.0,3,98,3,Estresado
2024-03-08,Masculino,63,13470,2135,6.6,4,81,3,Neutral
2024-02-15,Masculino,26,14335,1858,4.9,4,77,7,Estresado
2024-04-23,Masculino,20,12135,2682,9.0,5,88,3,Estresado
2024-01-27,Masculino,54,10627,3167,8.0,2,95,6,Neutral
2024-06-24,Femenino,40,4139,3197,5.5,4,83,6,Estresado
2024-06-20,Masculino,40,14014,2104,7.0,1,90,7,Relajado
2024-04-07,Masculino,62,3036,1817,6.3,2,88,10,Relajado
2024-06-12,Masculino,51,11906,3321,6.7,3,93,5,Neutral
2024-02-29,Masculino,41,11040,1901,7.6,5,65,10,Neutral
2024-06-26,Masculino,25,4707,2829,7.3,3,69,1,Relajado
2024-01-29,Femenino,36,8480,2445,6.9,5,62,6,Estresado
2024-01-18,Masculino,28,13099,3052,7.4,2,87,9,Estresado
2024-03-19,Femenino,63,8223,2685,4.5,1,75,7,Neutral
2024-02-03,Femenino,53,7414,3129,4.2,5,68,1,Relajado
2024-05-05,Femenino,56,4293,2407,8.2,4,95,9,Estresado
2024-02-07,Femenino,47,5336,2766,6.1,2,65,8,Estresado
2024-04-15,Masculino,45,14189,3496,4.2,3,81,3,Feliz
2024-01-26,Femenino,55,4698,2072,6.5,4,62,4,Relajado
2024-04-07,Femenino,30,13116,2858,7.7,4,97,5,Estresado
2024-04-05,Femenino,46,11221,2527,8.8,1,79,1,Estresado
2024-05-25,Masculino,31,3429,1920,5.0,5,64,9,Feliz
2024-03-27,Masculino,40,3003,2604,4.3,1,91,6,Feliz
2024-02-13,Femenino,48,7390,2876,4.4,4,77,4,Relajado
2024-01-01,Femenino,44,11138,2273,5.2,2,87,3,Relajado
2024-01-16,Masculino,42,13372,2839,8.9,3,85,4,Feliz
2024-02-11,Femenino,44,8775,2283,7.1,2,88,10,Neutral
2024-01-26,Masculino,34,8726,3154,7.6,3,93,4,Feliz
2024-03-07,Masculino,18,7326,2058,5.9,5,79,6,Relajado
2024-04-09,Masculino,41,6334,2557,6.3,2,89,7,Estresado
2024-01-27,Masculino,43,8444,2847,6.9,1,76,6,Neutral
2024-06-12,Femenino,23,5217,2573,6.7,3,81,9,Neutral
2024-02-22,Masculino,61,13054,3149,8.8,4,67,6,Feliz
2024-06-14,Masculino,21,11355,3168,7.2,4,85,5,Feliz
2024-04-18,Femenino,23,9116,3288,8.6,1,71,1,Estresado
2024-02-20,Masculino,64,8213,1991,5.4,4,68,2,Neutral
2024-01-19,Femenino,27,13380,1997,4.3,5,65,8,Relajado
2024-06-19,Masculino,24,9120,2821,8.7,3,74,3,Relajado
2024-01-22,Masculino,47,4478,2383,9.0,3,63,2,Relajado
2024-05-21,Masculino,60,9302,2260,4.4,4,85,2,Feliz
2024-05-14,Femenino,48,11278,3087,6.0,5,85,8,Feliz
2024-05-11,Femenino,27,7506,3301,5.8,5,67,2,Neutral
2024-03-03,Femenino,60,11145,3038,6.8,3,99,8,Neutral
2024-05-24,Femenino,22,10818,2858,5.5,2,73,7,Feliz
2024-02-03,Masculino,60,14770,2613,4.1,4,61,6,Neutral
2024-02-15,Masculino,44,12051,2259,4.6,3,64,7,Feliz
2024-06-11,Masculino,51,4701,2598,5.1,5,78,6,Neutral
2024-06-23,Femenino,37,3654,2964,5.2,1,60,7,Estresado
2024-02-24,Masculino,61,5697,2039,4.7,3,73,10,Estresado
2024-03-22,Femenino,27,8435,2383,7.1,2,91,7,Relajado
2024-04-09,Masculino,47,12477,2306,5.3,5,79,7,Neutral
2024-04-24,Masculino,47,8687,2294,8.1,3,93,4,Neutral
2024-05-06,Masculino,38,14827,2004,4.9,5,80,1,Neutral
2024-03-04,Femenino,25,9453,2677,7.4,2,69,1,Feliz
2024-02-14,Femenino,43,12981,2049,4.9,1,80,7,Feliz
2024-04-18,Masculino,31,4052,3215,8.6,3,82,5,Estresado
2024-03-21,Masculino,48,8422,2108,8.8,4,78,3,Relajado
2024-04-05,Femenino,44,3441,3365,8.4,4,76,9,Relajado
2024-03-13,Masculino,53,3598,2817,7.7,2,75,2,Estresado
2024-04-18,Femenino,19,3757,3168,7.0,2,96,10,Estresado
2024-04-23,Masculino,63,9121,2515,5.7,2,79,7,Relajado
2024-04-28,Femenino,44,4628,2814,4.4,2,83,2,Feliz
2024-05-01,Masculino,43,3109,2736,6.0,2,78,6,Neutral
2024-05-25,Masculino,40,3165,2190,8.7,4,92,10,Feliz
2024-06-06,Femenino,51,10478,2407,7.4,4,92,1,Neutral
2024-06-16,Masculino,47,12240,2406,8.8,5,69,10,Feliz
2024-02-17,Masculino,33,8621,3436,7.1,5,78,8,Neutral
2024-03-24,Femenino,64,11491,2304,5.7,1,94,9,Relajado
2024-03-14,Masculino,59,11839,2616,4.6,4,82,7,Feliz
2024-03-15,Masculino,21,6914,2170,7.7,2,86,10,Estresado
2024-01-05,Masculino,61,3592,1883,7.2,1,96,1,Neutral
2024-03-16,Masculino,19,8741,2825,5.3,5,99,1,Feliz
2024-01-20,Masculino,53,8528,3096,6.6,3,74,9,Neutral
2024-03-10,Femenino,49,4552,3147,8.7,5,98,8,Relajado
2024-03-04,Masculino,23,13559,2296,6.1,4,73,2,Relajado
2024-03-29,Masculino,18,14458,2256,8.5,5,88,7,Neutral
2024-04-06,Masculino,57,10233,2900,8.3,3,96,1,Estresado
2024-04-14,Masculino,58,3920,3231,8.9,2,96,2,Neutral
2024-04-14,Masculino,40,6415,1816,5.9,1,99,6,Estresado
2024-03-11,Femenino,64,13565,3024,6.6,5,79,1,Estresado
2024-01-23,Masculino,48,8470,2876,7.0,3,62,6,Neutral
2024-01-13,Masculino,29,7583,2492,5.5,1,78,9,Relajado
2024-04-28,Femenino,55,10993,3441,6.1,2,60,5,Neutral
2024-06-18,Masculino,53,14932,3143,7.4,2,70,8,Neutral
2024-05-16,Femenino,23,8512,2017,7.2,2,80,6,Feliz
2024-03-05,Masculino,56,8719,1859,6.3,2,88,8,Relajado
2024-05-13,Femenino,33,9036,3057,5.4,3,63,1,Relajado
2024-01-10,Masculino,44,8056,1962,8.9,5,90,8,Relajado
2024-05-25,Femenino,30,5027,2922,8.1,1,77,9,Estresado
2024-05-09,Femenino,36,4642,3266,5.3,5,92,7,Estresado
2024-01-02,Masculino,49,10862,3289,4.1,2,72,1,Neutral
2024-01-16,Masculino,39,5275,3223,8.4,3,90,7,Neutral
2024-03-20,Masculino,57,4212,1830,5.2,5,69,7,Neutral
2024-03-14,Masculino,55,4677,2341,8.8,3,86,10,Feliz
2024-04-26,Masculino,48,10773,2695,6.4,5,89,2,Feliz
2024-02-12,Masculino,63,10270,2743,8.8,2,65,6,Feliz
2024-04-12,Masculino,56,14189,2181,6.5,4,77,5,Neutral
2024-04-29,Femenino,21,8166,2198,4.1,3,97,3,Feliz
2024-06-10,Femenino,22,5484,2978,4.3,5,92,2,Relajado
2024-05-20,Femenino,59,14747,3194,5.6,2,88,6,Estresado
2024-05-30,Masculino,27,6158,2514,4.7,4,64,1,Feliz
2024-04-08,Masculino,61,13695,2574,6.7,2,71,5,Neutral
2024-04-27,Femenino,52,5022,3351,5.7,3,82,6,Estresado
2024-06-05,Femenino,48,10565,2984,8.1,4,80,8,Neutral
2024-06-02,Masculino,49,12581,2809,8.3,4,92,4,Estresado
2024-02-07,Femenino,41,4696,1896,7.1,4,70,1,Estresado
2024-02-06,Femenino,32,9341,1886,6.0,2,85,6,Neutral
2024-06-01,Femenino,56,7607,3003,4.4,1,73,5,Relajado
2024-03-08,Femenino,33,6383,2809,6.6,5,88,8,Feliz
2024-01-24,Masculino,23,14510,2069,6.7,1,72,4,Relajado
2024-04-10,Femenino,63,5238,3265,8.5,3,66,5,Relajado
2024-02-26,Masculino,28,5538,1888,8.5,5,97,2,Neutral
2024-02-12,Femenino,48,14721,3364,5.6,4,84,1,Neutral
2024-04-01,Masculino,22,8417,3440,7.1,2,60,1,Relajado
2024-02-10,Femenino,26,3833,2033,8.8,2,65,2,Neutral
2024-01-23,Femenino,34,5538,3409,7.5,1,67,8,Relajado
2024-05-11,Masculino,61,14266,3120,5.6,2,85,4,Feliz
2024-04-10,Masculino,50,7594,2511,9.0,5,89,4,Relajado
2024-01-22,Masculino,18,6343,2687,7.9,5,97,9,Estresado
2024-05-23,Masculino,47,7857,2317,4.1,2,78,8,Relajado
2024-01-27,Masculino,38,9810,2004,4.4,4,75,5,Neutral
2024-05-06,Masculino,56,11915,2847,7.8,1,64,7,Estresado
2024-06-04,Femenino,53,4402,2887,5.7,5,81,10,Estresado
2024-04-07,Masculino,42,4518,2288,6.7,5,70,7,Neutral
2024-04-04,Femenino,34,12103,2553,7.8,4,92,2,Estresado
2024-02-09,Femenino,36,8566,1840,7.1,3,81,5,Feliz
2024-03-22,Masculino,44,5091,3255,7.7,4,84,10,Neutral
2024-05-01,Femenino,60,5900,2317,5.3,1,95,10,Neutral
2024-05-19,Masculino,45,11200,2469,6.4,1,64,5,Relajado
2024-06-22,Femenino,40,5628,2318,7.3,1,99,2,Estresado
2024-01-23,Femenino,51,11476,2319,5.1,1,99,10,Feliz
2024-06-11,Femenino,28,6533,2833,8.0,2,61,5,Relajado
2024-02-14,Femenino,22,12861,2773,4.8,1,80,6,Relajado
2024-05-25,Masculino,35,14226,2548,4.4,1,69,1,Feliz
2024-02-19,Masculino,35,12896,2108,5.1,5,86,6,Estresado
2024-01-28,Femenino,63,6432,2134,5.5,2,70,2,Neutral
2024-05-28,Femenino,61,7701,2818,5.0,1,67,9,Feliz
2024-06-05,Masculino,24,6336,3141,7.4,1,86,8,Relajado
2024-01-30,Femenino,50,13123,2277,4.7,5,82,9,Estresado
2024-03-09,Masculino,54,10916,2567,5.4,1,67,4,Estresado
2024-04-07,Masculino,44,7505,2279,6.1,5,64,4,Neutral
2024-01-17,Femenino,59,12361,1869,6.5,5,67,4,Relajado
2024-05-06,Masculino,64,7086,2715,6.0,3,93,9,Estresado
2024-06-15,Masculino,35,7143,2095,7.3,1,91,2,Feliz
2024-02-21,Femenino,44,11747,3416,7.8,2,90,1,Estresado
2024-05-25,Femenino,23,7891,2795,5.8,3,60,9,Neutral
2024-03-14,Femenino,63,8511,3390,4.1,3,96,7,Estresado
2024-01-19,Masculino,52,13276,3240,8.4,1,88,2,Estresado
2024-04-19,Masculino,40,12187,3032,7.6,5,89,7,Relajado
2024-06-16,Femenino,20,8642,2131,5.7,4,74,5,Neutral
2024-02-08,Masculino,30,3348,3429,7.3,5,74,1,Estresado
2024-02-23,Masculino,33,4907,2344,6.4,5,82,10,Feliz
2024-02-12,Masculino,41,10970,2964,6.5,2,99,9,Feliz
2024-04-30,Femenino,41,7245,2720,5.6,2,88,9,Neutral
2024-03-19,Femenino,24,4590,2803,4.5,1,65,10,Relajado
2024-01-12,Masculino,30,14501,3429,8.7,4,63,9,Neutral
2024-01-14,Masculino,37,12649,3353,4.2,5,81,4,Relajado
2024-03-05,Masculino,47,3175,2096,7.9,3,78,7,Relajado
2024-04-07,Masculino,32,9259,2061,8.5,2,88,7,Estresado
2024-02-03,Masculino,23,13622,2634,7.8,4,82,9,Feliz
2024-02-12,Masculino,48,9131,2768,5.6,3,89,2,Neutral
2024-06-04,Femenino,20,6073,3195,7.1,1,99,10,Feliz
2024-06-28,Femenino,18,12755,2002,8.0,2,92,9,Estresado
2024-05-24,Masculino,41,8687,2647,6.9,1,97,4,Estresado
2024-04-13,Femenino,42,10706,2354,4.4,3,76,6,Neutral
2024-02-26,Femenino,57,9060,3204,6.6,1,64,8,Feliz
2024-01-20,Masculino,41,12484,2803,8.2,1,96,9,Neutral
2024-06-17,Masculino,22,14644,3192,7.4,2,76,1,Feliz
2024-02-03,Masculino,44,14741,3290,8.8,4,61,1,Neutral
2024-05-22,Masculino,50,3352,3081,7.6,1,70,3,Feliz
2024-04-13,Masculino,51,14144,2616,5.6,3,80,1,Estresado
2024-01-28,Femenino,20,9049,2342,5.6,2,85,8,Feliz
2024-03-25,Masculino,50,3518,2690,5.3,3,63,6,Neutral
2024-05-26,Femenino,56,14700,2003,6.2,2,96,1,Neutral
2024-03-27,Masculino,35,6645,2404,6.9,1,94,5,Feliz
2024-06-07,Masculino,64,4857,3127,7.4,3,61,4,Estresado
2024-06-24,Masculino,64,4240,2481,5.8,2,65,5,Neutral
2024-03-13,Masculino,45,8016,2805,5.8,2,68,8,Relajado
2024-02-24,Masculino,22,5796,2458,8.1,2,61,7,Neutral
2024-03-13,Femenino,55,13544,2236,5.8,1,60,6,Feliz
2024-05-22,Femenino,18,7096,2561,6.3,2,82,6,Neutral
2024-05-20,Masculino,36,5305,2822,6.3,1,91,8,Relajado
2024-05-15,Masculino,30,6630,2333,4.7,1,93,3,Neutral
2024-02-03,Femenino,41,4783,1923,7.9,3,94,6,Feliz
2024-03-01,Masculino,20,9505,2321,6.5,1,74,4,Feliz
2024-04-16,Femenino,48,3643,2657,5.0,2,78,7,Relajado
2024-04-19,Masculino,35,7032,3183,5.1,4,88,7,Estresado
2024-05-30,Femenino,50,11339,3073,8.5,1,73,10,Neutral
2024-06-22,Masculino,27,7437,2166,4.7,2,86,6,Relajado
2024-06-16,Femenino,42,11372,2774,5.3,5,88,1,Neutral
2024-04-08,Masculino,63,3643,2410,8.6,3,81,3,Relajado
2024-04-14,Femenino,44,7806,2744,6.8,3,82,10,Neutral
2024-04-11,Femenino,42,4949,2722,8.8,4,91,4,Relajado
2024-02-02,Masculino,52,11588,1974,4.6,4,75,2,Feliz
2024-01-07,Femenino,32,14194,3279,6.0,4,99,7,Feliz
2024-06-03,Masculino,33,10979,2913,8.5,2,85,1,Relajado
2024-06-02,Masculino,24,6665,1820,4.2,1,77,7,Relajado
2024-02-26,Masculino,37,11132,2720,6.6,1,71,4,Relajado
2024-06-22,Masculino,49,14229,1967,4.5,1,86,6,Estresado
2024-06-28,Masculino,26,14189,3423,4.9,2,93,10,Neutral
2024-03-14,Masculino,27,12341,2898,7.4,3,62,6,Neutral
2024-02-09,Masculino,48,6729,2652,5.6,1,71,10,Neutral
